id_tarjeta,id_cliente,tipo_tarjeta,emisor,categoria_tarjeta,limite_credito,estado_tarjeta,fecha_emision
TAR009062,CLI001628,Débito,Visa,Clásica,214744.78,Activa,2025-10-18
TAR001526,CLI005560,Crédito,Mastercard,Clásica,269314.74,Activa,2017-10-19
TAR004031,CLI006019,Crédito,Visa,Oro,662980.17,Activa,2019-02-03
TAR007750,CLI006049,Débito,Mastercard,Clásica,259644.13,Inactiva,2023-12-15
TAR005893,CLI003327,Débito,American Express,Oro,1436794.91,Inactiva,2021-08-05
TAR003103,CLI000846,Crédito,Mastercard,Clásica,275457.16,Activa,2023-02-22
TAR000326,CLI007155,Crédito,American Express,Oro,1109713.77,Activa,2017-09-14
TAR009481,CLI007257,Crédito,Visa,Platino,3206768.62,Activa,2020-02-21
TAR006238,CLI004993,Débito,American Express,Clásica,367223.95,Inactiva,2020-11-04
TAR006884,CLI003531,Débito,Visa,Oro,1113844.38,Activa,2025-04-27
TAR007504,CLI000339,Débito,American Express,Clásica,425473.46,Activa,2024-06-22
TAR009334,CLI002841,Débito,Mastercard,Platino,1779591.86,Activa,2018-04-30
TAR001276,CLI006601,Crédito,Mastercard,Clásica,247329.61,Activa,2021-05-29
TAR004034,CLI007805,Crédito,American Express,Clásica,433556.91,Inactiva,2024-07-21
TAR005628,CLI000417,Crédito,American Express,Clásica,467990.51,Activa,2019-04-02
TAR001831,CLI000167,Débito,American Express,Clásica,292484.86,Activa,2023-10-31
TAR004630,CLI005669,Crédito,Mastercard,Clásica,368336.59,Inactiva,2025-08-13
TAR004769,CLI006686,Crédito,Visa,Clásica,416859.00,Activa,2021-03-24
TAR002791,CLI003401,Débito,American Express,Clásica,390520.53,Activa,2019-05-20
TAR002924,CLI003421,Crédito,Mastercard,Oro,1300938.22,Inactiva,2025-01-17
TAR005107,CLI002665,Crédito,Visa,Oro,792841.46,Activa,2022-07-05
TAR005606,CLI004374,Crédito,American Express,Clásica,260233.81,Activa,2025-07-02
TAR006750,CLI001519,Crédito,Mastercard,Oro,902270.77,Activa,2022-07-07
TAR002193,CLI000498,Crédito,Mastercard,Oro,1294673.16,Activa,2025-03-30
TAR008321,CLI007796,Crédito,Mastercard,Clásica,112482.18,Activa,2020-06-20
TAR006064,CLI002771,Crédito,American Express,Clásica,390645.03,Activa,2016-09-11
TAR005465,CLI003755,Crédito,American Express,Clásica,460137.29,Inactiva,2023-08-11
TAR008767,CLI002747,Crédito,American Express,Oro,690203.77,Activa,2021-08-29
TAR002816,CLI006915,Crédito,Visa,Clásica,196953.92,Inactiva,2022-10-03
TAR007936,CLI006542,Crédito,Visa,Oro,1301878.94,Activa,2021-04-01
TAR004141,CLI002738,Crédito,Visa,Clásica,490976.03,Activa,2022-04-09
TAR006425,CLI002756,Crédito,American Express,Oro,1044619.25,Activa,2021-10-01
TAR009955,CLI004734,Crédito, Visa,Oro,792991.98,Activa,2018-11-16
TAR001672,CLI006773,Crédito,American Express,Clásica,252998.92,Activa,2022-11-17
TAR007529,CLI003734,Débito,Visa,Clásica,460490.82,Activa,2020-04-12
TAR006743,CLI000697,Crédito,American Express,Oro,532157.79,Activa,2026-05-16
TAR000047,CLI005487,Crédito,American Express,Clásica,425423.41,Activa,2025-09-04
TAR000051,CLI002486,Débito,Mastercard,Oro,721630.55,Activa,2026-04-04
TAR000600,CLI001941,Crédito,Mastercard,Clásica,121941.65,Inactiva,2017-09-29
TAR003405,CLI004136,Débito,Visa,Oro,1241138.66,Activa,2022-10-13
TAR007165,CLI001517,Crédito,Mastercard,Oro,1245205.05,Activa,2018-04-11
TAR007575,CLI004336,Crédito,Mastercard,Oro,573069.86,Activa,2025-05-08
TAR001886,CLI001238,Débito,Visa,Oro,1217857.71,Activa,2017-03-22
TAR006890,CLI007226,Crédito,American Express,Clásica,323713.90,Activa,2021-06-29
TAR001166,CLI005344,Crédito,American Express,Oro,500135.84,Inactiva,2024-11-25
TAR000037,CLI000114,Crédito,American Express,Oro,1337735.86,Activa,2022-01-18
TAR005078,CLI004449,Débito,Mastercard,Oro,1235666.53,Activa,2018-08-24
TAR000588,CLI006980,Crédito,American Express,Clásica,331608.18,Inactiva,2020-01-14
TAR002013,CLI000763,Crédito,Visa,Oro,908341.65,Activa,2017-04-24
TAR004260,CLI005183,Crédito,Mastercard,Oro,1041695.02,Inactiva,2022-11-12
TAR001503,CLI001638,Crédito,Mastercard,Oro,680019.28,Activa,2022-03-19
TAR006427,CLI005511,Débito,Visa,Oro,1114440.94,Inactiva,2025-06-08
TAR006235,CLI003640,Débito,Mastercard,Oro,553453.54,Activa,2023-02-05
TAR008670,CLI003196,Crédito,Visa,Oro,633834.68,Activa,2018-05-02
TAR007691,CLI002385,Crédito,Mastercard,Platino,2012200.42,Activa,2022-10-13
TAR000163,CLI001074,Débito,AMERICAN EXPRESS,Clásica,442822.30,Activa,2017-03-01
TAR000361,CLI001547,Crédito,Mastercard,Clásica,181179.24,Activa,2016-08-09
TAR006402,CLI002139,Crédito,Visa,Clásica,258966.48,Activa,2024-07-09
TAR001339,CLI005341,Débito,Mastercad,Oro,1174323.02,Activa,2018-11-03
TAR007059,CLI000930,Crédito,American Express,Oro,729096.02,Activa,2023-01-27
TAR001965,CLI007852,Crédito,Visa,Black,7323369.39,Activa,2019-02-11
TAR000952,CLI001494,Crédito,American Express,Clásica,109918.58,Activa,2020-12-14
TAR009836,CLI003953,Crédito,Visa,Oro,815331.33,Inactiva,2022-11-17
TAR006240,CLI002826,Débito,Mastercard,Clásica,104226.39,Inactiva,2023-05-04
TAR009152,CLI001289,Crédito,American Express,Oro,1477402.27,Activa,2022-08-14
TAR003600,CLI002723,Crédito,Visa,Oro,1299052.96,Activa,2025-06-25
TAR003161,CLI000090,Crédito,Mastercad,Clásica,259925.32,Activa,2021-08-22
TAR001035,CLI005222,Crédito,American Express,Clásica,399914.24,Activa,2023-05-04
TAR002640,CLI001594,Crédito,Mastercard,Clásica,188758.74,Activa,2017-07-26
TAR000847,CLI002894,Crédito,American Express,Clásica,496890.30,Activa,2020-03-11
TAR005567,CLI000565,Crédito,American Express,Clásica,301298.84,Activa,2026-04-28
TAR005202,CLI001788,Crédito,Visa,Oro,1245866.06,Activa,2022-04-03
TAR001323,CLI006092,Débito,Visa,Clásica,362595.80,Activa,2022-11-02
TAR002593,CLI006487,Crédito,VISA,Clásica,221510.73,Activa,2019-10-02
TAR009200,CLI003915,Débito,Mastercard,Clásica,262385.75,Activa,2018-01-15
TAR004111,CLI005434,Débito,Mastercard,Clásica,141904.77,Inactiva,2017-04-30
TAR009542,CLI003807,Crédito,Mastercard,Clásica,434150.17,Activa,2018-09-23
TAR001711,CLI002825,Crédito,Mastercard,Clásica,485910.06,Activa,2025-04-22
TAR004614,CLI007507,Crédito,American Express,Oro,1406621.13,Activa,2021-04-11
TAR000591,CLI002421,Débito,Visa,Clásica,124471.63,Activa,2022-05-23
TAR000473,CLI003304,Crédito,Visa,Platino,3940424.22,Activa,2017-07-10
TAR006607,CLI004237,Crédito,American Express,Clásica,217930.75,Activa,2018-03-10
TAR002572,CLI000155,Crédito,Mastercard,Clásica,273360.57,Activa,2018-12-17
TAR003227,CLI002743,Crédito,American Express,Oro,551000.67,Activa,2020-02-13
TAR008964,CLI007729,Débito,American Express,Black,5941814.73,Activa,2025-11-12
TAR006170,CLI001000,Débito,Visa,Oro,1118706.06,Activa,2022-01-12
TAR002043,CLI005212,Crédito,Mastercard,Oro,729650.24,Activa,2021-08-27
TAR003688,CLI003354,Crédito,American Express,Clásica,114571.51,Activa,2022-12-23
TAR007306,CLI004900,Crédito,American Express,Oro,925976.41,Inactiva,2017-10-17
TAR006567,CLI003309,Crédito,American Express,Clásica,132045.35,Activa,2025-03-16
TAR007203,CLI006001,Crédito,Mastercard,Oro,609830.21,Activa,2022-03-23
TAR006543,CLI004642,Débito,Visa,Oro,1338338.28,Activa,2018-12-05
TAR008470,CLI002920,Crédito,Mastercard,Clásica,413715.01,Activa,2021-11-14
TAR003167,CLI004890,Débito,Visa,Black,6720518.31,Inactiva,2018-07-08
TAR002871,CLI000658,Débito,Mastercard,Clásica,164718.92,Activa,2018-06-05
TAR000269,CLI000955,Crédito,Visa,Platino,2521805.46,Activa,2017-09-05
TAR001808,CLI005043,Débito,Mastercad,Oro,853698.54,Inactiva,2023-08-16
TAR000176,CLI004527,Crédito,Visa,Oro,828308.12,Activa,2023-09-14
TAR006591,CLI004523,Crédito,Mastercad,Clásica,264967.46,Activa,2019-10-20
TAR001878,CLI002921,Crédito,Mastercad,Oro,559184.48,Inactiva,2017-09-15
TAR007177,CLI004502,Crédito,Visa,Clásica,434641.51,Activa,2018-07-30
TAR002853,CLI003457,Crédito,Visa,Clásica,338264.73,Activa,2016-10-06
TAR008330,CLI004010,Débito,American Express,Oro,770702.60,Activa,2023-04-17
TAR000522,CLI007272,Débito,American Express,Oro,1073083.67,Activa,2016-08-20
TAR009590,CLI001729,Crédito, Mastercard,Oro,814488.55,Activa,2025-12-24
TAR000247,CLI002426,Crédito,American Express,Clásica,451779.67,Activa,2018-10-19
TAR009308,CLI006922,Crédito,Mastercard,Platino,2539597.02,Activa,2024-05-25
TAR006265,CLI001903,Débito,Visa,Oro,683322.13,Activa,2021-05-31
TAR001730,CLI005051,Débito,Mastercard,Clásica,270990.32,Activa,2024-12-04
TAR005114,CLI007729,Crédito,Mastercard,Clásica,492483.98,Inactiva,2019-04-07
TAR000854,CLI001522,Crédito,American Express,Oro,944501.34,Activa,2020-07-12
TAR005687,CLI003317,Crédito,Mastercard,Clásica,340825.51,Activa,2017-03-25
TAR003313,CLI001506,Crédito,American Express,Clásica,490811.51,Activa,2020-06-29
TAR001590,CLI005255,Débito,Mastercad,Clásica,442148.50,Inactiva,2017-04-06
TAR004296,CLI006221,Crédito,American Express,Clásica,266837.44,Activa,2021-06-30
TAR009536,CLI005448,Crédito,Visa,Platino,2641757.93,Activa,2019-11-01
TAR004481,CLI001649,Crédito,VISA,Oro,999065.53,Activa,2017-02-25
TAR006630,CLI005314,Crédito,Mastercard,Clásica,444342.01,Inactiva,2016-10-20
TAR008222,CLI004832,Crédito,Visa,Clásica,423188.99,Activa,2023-03-12
TAR007797,CLI007610,Crédito,american express,Black,4782230.43,Activa,2018-02-23
TAR006389,CLI000466,Débito,American Express,Oro,917328.85,Activa,2018-02-01
TAR005970,CLI002342,Crédito,Mastercard,Oro,1348698.82,Activa,2022-03-27
TAR005810,CLI001846,Crédito,Mastercard,Oro,596729.15,Activa,2020-12-04
TAR009007,CLI002636,Crédito,Visa,Clásica,430476.32,Activa,2018-10-13
TAR006812,CLI001645,Débito,American Express,Oro,1327439.47,Inactiva,2017-02-16
TAR000132,CLI004816,Crédito,Visa,Black,6340684.34,Activa,2022-12-28
TAR006526,CLI006524,Crédito,Mastercard,Platino,3035280.51,Activa,2023-09-05
TAR008502,CLI000867,Crédito,American Express,Oro,928624.19,Activa,2023-10-23
TAR003278,CLI004308,Débito,Visa,Oro,751263.95,Activa,2020-07-23
TAR008453,CLI002233,Débito,Visa,Clásica,440436.30,Inactiva,2026-05-18
TAR007465,CLI007388,Crédito,Mastercad,Clásica,233321.36,Activa,2025-11-04
TAR003131,CLI005941,Débito,American Express,Black,9383581.04,Activa,2021-04-17
TAR009160,CLI005498,Débito,Mastercard,Clásica,371281.96,Activa,2020-07-08
TAR002349,CLI005249,Crédito,Mastercard,Clásica,152767.81,Inactiva,2020-11-05
TAR001714,CLI005267,Crédito,Visa,Oro,666711.89,Activa,2018-12-26
TAR006104,CLI001450,Crédito,Mastercard,Clásica,366945.47,Activa,2017-08-01
TAR005273,CLI007692,Crédito,Visa,Clásica,447327.96,Inactiva,2020-08-19
TAR007339,CLI006780,Crédito,Mastercard,Oro,1467751.62,Activa,2020-01-10
TAR006886,CLI001195,Débito,American Express,Platino,3475096.44,Activa,2022-10-08
TAR004469,CLI003057,Crédito, Visa,Oro,1317874.64,Inactiva,2019-08-15
TAR009944,CLI003432,Débito,Visa,Oro,793261.55,Activa,2016-12-01
TAR007258,CLI007152,Crédito,American Express,Clásica,214032.54,Activa,2018-07-11
TAR007267,CLI000571,Crédito,Visa,Oro,843218.30,Activa,2025-07-09
TAR009281,CLI006325,Crédito,Mastercard,Oro,1487483.45,Activa,2016-08-23
TAR001374,CLI000045,Crédito,Mastercard,Oro,1277064.84,Activa,2025-05-15
TAR001417,CLI002418,Crédito,Mastercad,Oro,611237.65,Inactiva,2021-10-22
TAR006098,CLI001115,Crédito,Visa,Oro,800005.71,Activa,2017-08-19
TAR005356,CLI004580,Débito,American Express,Oro,700834.17,Activa,2024-03-19
TAR004330,CLI000613,Débito,Mastercard,Clásica,105015.04,Activa,2026-02-27
TAR008909,CLI005483,Crédito,Visa,Clásica,335360.91,Activa,2016-07-07
TAR004277,CLI003354,Débito,Mastercard,Black,7169404.81,Activa,2025-09-19
TAR001954,CLI001835,Crédito,Mastercard,Oro,776034.70,Activa,2016-12-28
TAR001691,CLI000122,Débito,Mastercard,Oro,1460668.77,Activa,2018-03-23
TAR004992,CLI002927,Crédito,Visa,Oro,1226689.89,Activa,2023-08-03
TAR003443,CLI006572,Débito,Mastercard,Clásica,394813.84,Activa,2018-01-08
TAR006254,CLI007342,Crédito,Visa,Oro,1109462.50,Activa,2019-10-09
TAR005367,CLI004922,Débito,Mastercard,Oro,1166731.15,Inactiva,2025-10-15
TAR003709,CLI000977,Crédito,VISA,Clásica,248829.62,Activa,2016-11-25
TAR006032,CLI000058,Débito,American Express,Oro,519143.54,Activa,2023-07-03
TAR005642,CLI007473,Crédito,American Express,Oro,1408947.42,Activa,2021-10-10
TAR006981,CLI004502,Crédito,Visa,Oro,1243933.21,Activa,2023-02-07
TAR000796,CLI003136,Crédito,Visa,Oro,1371936.12,Activa,2018-01-08
TAR008757,CLI002192,Crédito,Mastercard,Clásica,175140.08,Activa,2022-10-20
TAR000422,CLI002731,Crédito,American Express,Oro,764257.63,Activa,2017-12-14
TAR000409,CLI004518,Crédito,American Express,Clásica,331867.27,Activa,2022-01-06
TAR008544,CLI005221,Crédito,Visa,Clásica,290586.85,Inactiva,2022-06-05
TAR003031,CLI004605,Crédito,Visa,Platino,3141330.50,Inactiva,2019-09-12
TAR002528,CLI003868,Crédito,Mastercad,Clásica,118019.58,Activa,2022-07-16
TAR001332,CLI007832,Débito,Visa,Platino,3297357.68,Inactiva,2025-11-19
TAR001123,CLI003975,Crédito,American Express,Platino,1615762.02,Activa,2020-11-05
TAR009820,CLI002608,Crédito,Mastercard,Clásica,498349.86,Activa,2025-01-25
TAR001150,CLI000151,Débito,American Express,Clásica,235991.51,Activa,2017-10-06
TAR007548,CLI007398,Débito,Mastercard,Oro,1180709.67,Activa,2019-03-04
TAR009830,CLI007790,Crédito,Mastercard,Clásica,130386.36,Activa,2025-05-06
TAR003999,CLI005889,Crédito,American Express,Clásica,410871.37,Inactiva,2021-04-03
TAR003449,CLI005866,Crédito,Mastercard,Oro,998851.65,Activa,2022-02-10
TAR005658,CLI006702,Crédito,american express,Oro,1212940.39,Activa,2022-12-01
TAR009567,CLI003113,Débito,Mastercard,Clásica,420436.59,Activa,2022-01-28
TAR000901,CLI002806,Crédito,Visa,Clásica,148328.24,Activa,2023-07-31
TAR009205,CLI004541,Crédito,American Express,Clásica,418981.57,Activa,2023-03-07
TAR003591,CLI006460,Débito,American Express,Clásica,463643.35,Activa,2024-11-06
TAR008717,CLI001660,Crédito,American Express,Oro,769170.21,Activa,2026-04-06
TAR008471,CLI000089,Crédito,Mastercard,Clásica,105711.77,Inactiva,2019-01-07
TAR001347,CLI004095,Débito,Mastercard,Platino,3082663.09,Activa,2021-06-30
TAR009671,CLI005482,Débito,Visa,Clásica,121021.71,Activa,2020-11-18
TAR003473,CLI003136,Crédito,American Express,Oro,544344.89,Activa,2025-05-20
TAR009713,CLI002419,Crédito,Mastercard,Clásica,322847.15,Activa,2016-06-23
TAR004041,CLI001013,Crédito,American Express,Oro,1119016.08,Activa,2021-03-17
TAR001606,CLI002769,Crédito,Visa,Clásica,339762.99,Activa,2022-08-18
TAR004232,CLI000107,Crédito,Mastercard,Clásica,339488.75,Activa,2019-04-03
TAR005731,CLI007663,Crédito,Visa,Clásica,155677.24,Activa,2018-12-23
TAR007044,CLI004249,Crédito,American Express,Oro,913042.29,Activa,2018-08-20
TAR003276,CLI001961,Crédito,Visa,Oro,1117423.10,Inactiva,2022-03-18
TAR003315,CLI004167,Crédito,Mastercard,Clásica,100335.19,Inactiva,2021-09-16
TAR004318,CLI007282,Crédito,Visa,Black,9599722.94,Inactiva,2023-02-16
TAR001364,CLI002739,Crédito,Visa,Platino,3136718.29,Activa,2024-08-29
TAR007464,CLI004753,Crédito,American Express,Platino,1530394.35,Activa,2025-01-08
TAR001719,CLI006693,Crédito,American Express,Clásica,235804.48,Inactiva,2023-11-08
TAR009325,CLI001359,Crédito,Visa,Clásica,263363.15,Activa,2024-11-03
TAR002625,CLI000749,Crédito,American Express,Platino,3841505.87,Activa,2022-09-12
TAR001651,CLI000184,Débito,American Express,Clásica,134862.10,Inactiva,2016-12-24
TAR000397,CLI005267,Crédito,Visa,Clásica,396127.59,Activa,2021-07-25
TAR009648,CLI004153,Débito,Visa,Clásica,127153.77,Inactiva,2018-10-13
TAR007185,CLI005659,Crédito,American Express,Clásica,151960.56,Activa,2017-09-21
TAR007935,CLI002803,Crédito,Visa,Oro,1438793.68,Inactiva,2020-01-22
TAR007520,CLI002105,Débito,Visa,Oro,932376.33,Inactiva,2017-12-05
TAR001399,CLI004598,Crédito,American Express,Platino,1629826.53,Activa,2025-05-13
TAR004079,CLI000726,Débito,American Express,Clásica,273164.11,Activa,2020-01-25
TAR001738,CLI007429,Débito,Mastercard,Clásica,406201.18,Inactiva,2016-12-27
TAR009280,CLI001970,Crédito,American Express,Clásica,341836.19,Activa,2022-09-01
TAR006327,CLI003376,Débito,Visa,Clásica,386209.43,Activa,2024-07-31
TAR009637,CLI007708,Débito,Visa,Clásica,224520.38,Activa,2020-09-24
TAR007862,CLI002238,Crédito,American Express,Clásica,380497.17,Activa,2016-10-14
TAR008408,CLI004666,Crédito,Mastercard,Platino,3920290.60,Activa,2026-04-14
TAR006332,CLI006765,Débito,American Express,Platino,2061025.43,Activa,2021-02-06
TAR001409,CLI002690,Crédito,American Express,Clásica,145259.45,Activa,2023-08-07
TAR004554,CLI000545,Crédito,Mastercard,Oro,1138726.44,Activa,2022-09-06
TAR004763,CLI000977,Crédito,American Express,Platino,2901664.00,Activa,2025-01-07
TAR007941,CLI000433,Débito,Mastercard,Clásica,140807.60,Activa,2020-01-01
TAR005307,CLI005901,Crédito,Mastercard,Clásica,123989.72,Activa,2025-12-21
TAR009887,CLI003615,Crédito,Visa,Clásica,172875.49,Activa,2022-11-03
TAR005656,CLI003744,Crédito,American Express,Clásica,324512.40,Inactiva,2019-06-13
TAR009298,CLI002963,Crédito,Mastercard,Clásica,432534.00,Activa,2018-11-19
TAR003774,CLI007949,Crédito,American Express,Black,4141930.37,Activa,2025-04-04
TAR006059,CLI003367,Crédito,American Express,Clásica,116075.65,Activa,2019-01-07
TAR006286,CLI007477,Débito,American Express,Oro,1223316.03,Activa,2022-03-05
TAR003368,CLI004116,Crédito,American Express,Clásica,344328.90,Activa,2023-11-20
TAR000769,CLI005226,Débito,Visa,Oro,1083596.51,Activa,2025-11-19
TAR004700,CLI003052,Crédito,American Express,Platino,3800027.45,Activa,2020-06-27
TAR000922,CLI005605,Débito,Visa,Clásica,373417.44,Inactiva,2020-09-06
TAR000451,CLI007004,Crédito,Mastercard,Oro,1376525.61,Activa,2024-06-15
TAR000293,CLI007744,Crédito,American Express,Clásica,297006.30,Inactiva,2018-06-21
TAR003474,CLI006084,Débito,American Express,Black,6382555.51,Activa,2024-12-19
TAR008137,CLI006824,Crédito,American Express,Clásica,470628.07,Activa,2022-04-02
TAR005051,CLI004800,Crédito,american express,Oro,1455664.65,Activa,2025-05-01
TAR008858,CLI003707,Crédito,Mastercard,Clásica,371028.48,Activa,2023-03-01
TAR001445,CLI004918,Crédito,American Express,Oro,871976.23,Activa,2019-06-06
TAR006087,CLI002307,Crédito,Mastercard,Clásica,303910.51,Inactiva,2024-09-30
TAR009662,CLI005697,Débito,Visa,Clásica,348352.44,Activa,2024-08-15
TAR009243,CLI005471,Crédito,American Express,Clásica,479259.45,Activa,2023-04-08
TAR007494,CLI005888,Crédito,Visa,Oro,1345227.25,Activa,2016-12-16
TAR008774,CLI000088,Crédito,Mastercard,Clásica,113219.18,Activa,2024-07-20
TAR005562,CLI002144,Crédito,American Express,Platino,2888372.07,Activa,2025-12-24
TAR000797,CLI007536,Crédito,Visa,Oro,723523.46,Activa,2023-04-30
TAR008675,CLI006108,Crédito,Mastercard,Platino,1691381.23,Activa,2019-08-11
TAR002979,CLI002310,Crédito,AMERICAN EXPRESS,Oro,1112259.42,Activa,2023-08-25
TAR004955,CLI006248,Débito,American Express,Clásica,263397.74,Activa,2018-03-11
TAR007206,CLI005173,Crédito,American Express,Platino,2555570.99,Activa,2021-12-18
TAR005394,CLI004993,Débito,Mastercard,Clásica,137223.92,Activa,2018-08-10
TAR000553,CLI001798,Débito,Mastercard,Clásica,233536.35,Activa,2019-09-17
TAR001299,CLI005277,Crédito,American Express,Oro,719614.15,Inactiva,2019-11-16
TAR007393,CLI007176,Crédito,Visa,Clásica,181094.01,Inactiva,2018-04-12
TAR005011,CLI003520,Crédito,American Express,Clásica,272738.13,Inactiva,2023-06-23
TAR005808,CLI000801,Débito,Visa,Clásica,255106.96,Activa,2024-07-01
TAR008871,CLI003454,Débito,Visa,Oro,742088.06,Activa,2022-07-16
TAR007475,CLI006766,Crédito,American Express,Oro,1074114.95,Inactiva,2019-04-17
TAR001859,CLI005718,Crédito,Mastercard,Platino,2221966.05,Activa,2023-02-28
TAR005377,CLI001830,Débito,Mastercard,Clásica,496123.59,Activa,2016-10-19
TAR003492,CLI001256,Débito,Visa,Clásica,224768.29,Inactiva,2026-04-04
TAR006832,CLI000686,Crédito,American Express,Platino,1910477.66,Inactiva,2024-10-08
TAR006117,CLI007754,Crédito,American Express,Oro,1413139.11,Activa,2025-01-19
TAR006317,CLI004689,Crédito,Mastercad,Clásica,444531.03,Inactiva,2021-01-12
TAR001602,CLI004389,Crédito,Visa,Clásica,160224.55,Activa,2021-11-21
TAR002319,CLI007521,Crédito,American Express,Oro,759261.38,Activa,2024-10-28
TAR008912,CLI001816,Crédito,Mastercard,Clásica,419759.61,Inactiva,2022-05-24
TAR004857,CLI000924,Crédito,Visa,Oro,952701.37,Inactiva,2023-06-23
TAR009684,CLI005718,Débito,American Express,Clásica,388254.49,Activa,2019-11-22
