id_alerta,id_transaccion,fecha_alerta,tipo_fraude,nivel_riesgo,estado_alerta,provincia
FRD002191,TRX0008961,2024-08-03 15:13:42,Transacción No Reconocida,Bajo,Confirmado,alajuela
FRD001061,TRX0006113,2025-12-03 06:25:38,Clonación de Tarjeta,Medio,Falso Positivo,Limón
FRD006281,TRX0045488,2024-12-18 07:47:06,Transacción No Reconocida,Medio,Descartado,Alajuela
FRD003717,TRX0047465,2026-06-23 03:55:13,Transacción No Reconocida,Alto,Descartado,Hereda
FRD000320,TRX0042626,2025-05-19 18:27:08,Transacción No Reconocida,Medio,Confirmado,Hereda
FRD004902,TRX0046775,2024-09-09 04:43:34,Phishing,Medio,Descartado,heredia
FRD002156,TRX0041780,2026-04-18 13:43:03,Robo de Identidad,Bajo,Confirmado,San José
FRD006522,TRX0039619,2024-10-24 14:53:00,Suplantación de Comercio,Bajo,Falso Positivo,Heredia
FRD006102,TRX0013822,2025-03-21 05:25:16,Clonación de Tarjeta,Medio,Falso Positivo,Limón
FRD003400,TRX0001548,2026-01-12 12:54:42,Phishing,Medio,En Investigación,San José
FRD004470,TRX0049346,2025-05-31 13:05:45,Phishing,Medio,En Investigación,San José
FRD003655,TRX0011276,2025-05-01 23:58:32,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Cartgago
FRD004366,TRX0009738,2025-02-27 04:22:53,Suplantación de Comercio,Alto,En Investigación, Guanacaste
FRD006636,TRX0015380,2025-03-15 09:13:29,Clonación de Tarjeta,Bajo,En Investigación,Guanacaste
FRD006423,TRX0007061,2025-04-01 18:41:20,Phishing,Alto,Confirmado,Hereda
FRD005322,TRX0042637,2026-06-13 19:02:06,Transacción No Reconocida,Alto,Confirmado,Guanacaste
FRD005058,TRX0028394,2025-04-11 03:34:19,Clonación de Tarjeta,Bajo,En Investigación,Puntarenas
FRD006139,TRX0021669,2026-01-04 10:04:15,Uso Indebido en el Extranjero,Alto,Confirmado,Guanacaste
FRD005224,TRX0038787,2024-09-15 17:33:28,Clonación de Tarjeta,Alto,Confirmado, Puntarenas
FRD004607,TRX0041161,2024-07-07 13:31:27,Uso Indebido en el Extranjero,Bajo,Confirmado,ALAJUELA
FRD003067,TRX0023680,2025-10-11 11:07:26,Robo de Identidad,Bajo,Falso Positivo,puntarenas
FRD005702,TRX0002578,2024-09-12 18:33:59,Suplantación de Comercio,Alto,Confirmado,Cartago
FRD007852,TRX0004924,2024-07-07 02:13:17,Phishing,Medio,Falso Positivo,Hereda
FRD005024,TRX0013966,2024-10-18 06:56:29,Transacción No Reconocida,Alto,Descartado,Guanacaste
FRD006086,TRX0016658,2024-10-26 21:52:08,Transacción No Reconocida,Medio,Descartado,Cartago
FRD000917,TRX0029713,2025-09-15 00:31:00,Phishing,Medio,Confirmado,San José
FRD006181,TRX0018437,2025-04-09 00:59:45,Robo de Identidad,Alto,En Investigación,Cartago
FRD004794,TRX0021612,2025-12-26 23:38:19,Robo de Identidad,Alto,Descartado,Heredia
FRD003000,TRX0006084,2025-10-11 11:16:17,Suplantación de Comercio,Medio,Descartado,Limón
FRD001315,TRX0007943,2026-04-20 20:39:05,Transacción No Reconocida,Bajo,Falso Positivo,Hereda
FRD003395,TRX0010935,2025-07-06 01:10:11,Uso Indebido en el Extranjero,Alto,Falso Positivo,San José
FRD007108,TRX0001422,2026-06-14 07:58:41,Suplantación de Comercio,Alto,En Investigación,Alajuela
FRD004588,TRX0030104,2025-04-21 01:47:53,Transacción No Reconocida,Medio,Descartado,Alajuela
FRD000387,TRX0002166,2026-05-20 09:00:13,Robo de Identidad,Alto,Confirmado,Cartago
FRD007620,TRX0025803,2025-04-12 07:48:06,Clonación de Tarjeta,Medio,En Investigación,Puntarenas
FRD000674,TRX0049243,2024-07-28 13:06:11,Uso Indebido en el Extranjero,Bajo,Falso Positivo,cartago
FRD007135,TRX0027529,2025-08-03 05:29:03,Robo de Identidad,Bajo,Descartado,Limón
FRD000235,TRX0032202,2025-04-25 05:56:40,Phishing,Medio,En Investigación,Cartago
FRD006261,TRX0027710,2026-06-01 03:49:14,Suplantación de Comercio,Alto,Falso Positivo,Alajuela
FRD003203,TRX0030419,2026-02-01 17:52:50,Suplantación de Comercio,Alto,En Investigación,San José
FRD004793,TRX0014824,2026-02-14 21:01:53,Clonación de Tarjeta,Bajo,Falso Positivo,Cartgago
FRD005719,TRX0047625,2024-10-26 00:10:31,Suplantación de Comercio,Bajo,Falso Positivo, Puntarenas
FRD004295,TRX0036998,2025-12-21 17:20:51,Transacción No Reconocida,Medio,Confirmado,Heredia
FRD000296,TRX0045601,2024-08-10 04:21:55,Robo de Identidad,Medio,Falso Positivo,Guanacaste
FRD004956,TRX0024158,2024-10-06 06:35:58,Robo de Identidad,Medio,Falso Positivo,Cartgago
FRD001284,TRX0032964,2025-11-24 04:24:51,Phishing,Medio,Descartado,Puntarenas
FRD002437,TRX0025855,2024-10-13 13:48:42,Clonación de Tarjeta,Medio,Descartado,Cartago
FRD003614,TRX0005157,2024-10-30 23:53:13,Suplantación de Comercio,Medio,Descartado,San José
FRD001272,TRX0013347,2025-12-31 05:25:47,Robo de Identidad,Medio,En Investigación,Limón
FRD002244,TRX0020094,2025-02-22 15:06:22,Robo de Identidad,Medio,En Investigación,San José
FRD003913,TRX0013566,2025-10-05 18:24:40,Uso Indebido en el Extranjero,Alto,Falso Positivo,Alajuela
FRD006871,TRX0005120,2025-08-09 05:31:45,Transacción No Reconocida,Medio,Descartado,Guanacaste
FRD001452,TRX0010476,2025-09-22 05:06:10,Clonación de Tarjeta,Bajo,Descartado,San José
FRD005015,TRX0006563,2025-12-09 23:04:05,Robo de Identidad,Alto,Confirmado,Guanacaste
FRD001987,TRX0049079,2025-01-02 01:24:11,Uso Indebido en el Extranjero,Alto,Falso Positivo,Limón
FRD004480,TRX0035093,2026-05-31 14:54:30,Suplantación de Comercio,Bajo,Falso Positivo,Limón
FRD004264,TRX0003706,2025-01-07 00:09:48,Phishing,Medio,En Investigación,Cartgago
FRD001594,TRX0019619,2026-01-06 05:10:30,Suplantación de Comercio,Alto,En Investigación,Limón
FRD005573,TRX0015289,2024-10-28 03:54:24,Phishing,Medio,Falso Positivo,Guanacaste
FRD007851,TRX0044443,2025-05-28 08:20:30,Phishing,Medio,Confirmado,Puntarenas
FRD002605,TRX0045241,2024-12-29 07:50:31,Suplantación de Comercio,Medio,Falso Positivo,Heredia
FRD001821,TRX0008787,2026-02-27 02:48:52,Transacción No Reconocida,Alto,Descartado,Heredia
FRD002127,TRX0035655,2024-07-24 03:00:10,Transacción No Reconocida,Bajo,Descartado,Guanacaste
FRD000919,TRX0012415,2024-08-07 01:08:27,Uso Indebido en el Extranjero,Bajo,Confirmado,San José
FRD004342,TRX0029950,2024-07-25 22:06:56,Robo de Identidad,Alto,Falso Positivo,Cartgago
FRD000587,TRX0032054,2025-12-13 09:45:37,Robo de Identidad,Medio,En Investigación,Heredia
FRD007498,TRX0016753,2026-05-16 12:18:19,Transacción No Reconocida,Medio,En Investigación,Puntarenas
FRD007368,TRX0046024,2025-11-19 05:37:38,Uso Indebido en el Extranjero,Bajo,Descartado,Heredia
FRD002379,TRX0017221,2025-09-24 17:50:15,Suplantación de Comercio,Alto,En Investigación,Limón
FRD007143,TRX0046158,2025-07-25 17:08:59,Transacción No Reconocida,Alto,En Investigación,Guanacaste
FRD002201,TRX0028849,2024-07-25 11:58:15,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD003110,TRX0037253,2026-06-06 16:44:13,Robo de Identidad,Medio,Confirmado,puntarenas
FRD002527,TRX0021806,2025-08-16 06:12:45,Suplantación de Comercio,Alto,Falso Positivo,Guanacaste
FRD006688,TRX0014747,2026-04-16 21:46:21,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD001374,TRX0028218,2025-06-21 16:25:04,Robo de Identidad,Alto,En Investigación,Heredia
FRD005382,TRX0036043,2025-09-14 04:27:50,Transacción No Reconocida,Medio,Falso Positivo,Puntarenas
FRD000207,TRX0045754,2025-11-10 11:32:48,Clonación de Tarjeta,Medio,Falso Positivo,Cartago
FRD000143,TRX0032161,2026-03-15 17:00:30,Uso Indebido en el Extranjero,Bajo,Confirmado,Puntarenas
FRD000158,TRX0013624,2025-11-14 04:21:47,Transacción No Reconocida,Medio,Falso Positivo,Heredia
FRD003015,TRX0016548,2026-02-22 02:39:12,Suplantación de Comercio,Bajo,Falso Positivo,Limón
FRD007717,TRX0027713,2025-11-03 13:21:00,Robo de Identidad,Alto,En Investigación,Heredia
FRD003663,TRX0013965,2026-05-11 05:38:02,Suplantación de Comercio,Medio,Falso Positivo,San José
FRD006515,TRX0040087,2025-09-02 17:40:23,Clonación de Tarjeta,Medio,Falso Positivo,Alajuela
FRD005463,TRX0016589,2025-07-29 18:07:55,Robo de Identidad,Bajo,Descartado,Guanacaste
FRD002183,TRX0033134,2026-06-06 11:45:20,Suplantación de Comercio,Bajo,Confirmado,Guanacaste
FRD005077,TRX0026190,2025-07-30 08:41:06,Phishing,Medio,Descartado,Puntarenas
FRD007759,TRX0000292,2025-12-05 02:32:00,Suplantación de Comercio,Alto,En Investigación,Alajuela
FRD000366,TRX0044113,2024-08-27 11:47:27,Robo de Identidad,Alto,Descartado,San José
FRD004720,TRX0022678,2025-07-23 23:50:32,Phishing,Bajo,Falso Positivo,Heredia
FRD003292,TRX0030994,2025-06-27 18:53:54,Phishing,Bajo,Descartado,Limón
FRD005069,TRX0017154,2025-06-30 22:42:27,Uso Indebido en el Extranjero,Medio,Descartado,San José
FRD007095,TRX0027408,2025-01-19 06:58:13,Transacción No Reconocida,Bajo,En Investigación,Guanacaste
FRD000628,TRX0002583,2025-02-24 21:51:52,Robo de Identidad,Bajo,En Investigación,San José
FRD006615,TRX0007240,2025-07-23 17:17:19,Suplantación de Comercio,Bajo,Descartado,SAN JOSE
FRD001092,TRX0030868,2025-11-18 16:09:41,Suplantación de Comercio,Alto,Confirmado,San José
FRD001944,TRX0036280,2026-02-01 09:26:16,Phishing,Bajo,Confirmado,Alajuela
FRD007605,TRX0009628,2026-01-20 18:48:39,Transacción No Reconocida,Alto,Falso Positivo,Alajuela
FRD005315,TRX0025520,2026-01-19 10:30:57,Robo de Identidad,Alto,En Investigación,Limón
FRD003716,TRX0030360,2025-01-06 22:05:44,Robo de Identidad,Alto,En Investigación,Cartago
FRD004853,TRX0030059,2025-12-10 16:07:44,Suplantación de Comercio,Medio,Descartado,Hereda
FRD005869,TRX0032041,2025-12-26 17:55:21,Suplantación de Comercio,Medio,Falso Positivo,San José
FRD007379,TRX0036583,2024-11-05 02:48:16,Uso Indebido en el Extranjero,Medio,En Investigación,Puntarenas
FRD002140,TRX0021182,2026-06-24 09:37:39,Phishing,Bajo,Falso Positivo,Puntarenas
FRD002922,TRX0042276,2025-11-11 17:59:31,Transacción No Reconocida,Alto,Confirmado,Heredia
FRD006120,TRX0029411,2025-01-30 19:44:15,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Puntarenas
FRD001308,TRX0027334,2025-08-21 11:26:08,Transacción No Reconocida,Bajo,Falso Positivo,Guanacaste
FRD005670,TRX0010974,2025-10-17 01:52:15,Clonación de Tarjeta,Alto,Descartado,Puntarenas
FRD004805,TRX0040343,2026-03-29 01:34:40,Uso Indebido en el Extranjero,Medio,Confirmado,cartago
FRD002969,TRX0011163,2024-08-29 13:26:51,Clonación de Tarjeta,Medio,Descartado,Alajuela
FRD002455,TRX0017364,2026-01-15 00:49:34,Suplantación de Comercio,Bajo,Falso Positivo,San José
FRD005659,TRX0016335,2025-04-03 21:39:41,Robo de Identidad,Alto,Falso Positivo,Limón
FRD001071,TRX0037738,2026-03-12 01:34:41,Uso Indebido en el Extranjero,Medio,En Investigación,Heredia
FRD000213,TRX0045520,2025-01-10 21:05:20,Phishing,Alto,Confirmado,San José
FRD000390,TRX0015524,2026-02-24 23:42:43,Clonación de Tarjeta,Medio,En Investigación,Heredia
FRD005167,TRX0012643,2025-03-19 11:28:26,Phishing,Alto,Confirmado,Guanacaste
FRD002159,TRX0041710,2026-02-19 02:17:47,Robo de Identidad,Bajo,Confirmado,Limón
FRD006569,TRX0002922,2025-02-04 07:47:12,Uso Indebido en el Extranjero,Alto,En Investigación,Limón
FRD006854,TRX0042608,2025-11-20 08:47:01,Uso Indebido en el Extranjero,Medio,Confirmado,Guanacaste
FRD002710,TRX0043595,2026-06-12 13:49:22,Robo de Identidad,Bajo,Falso Positivo,Cartago
FRD007167,TRX0019294,2025-03-12 18:44:59,Clonación de Tarjeta,Bajo,Descartado,Cartgago
FRD001229,TRX0011753,2025-09-23 22:42:25,Robo de Identidad,Bajo,Confirmado,Cartago
FRD003304,TRX0016061,2025-01-25 12:05:56,Uso Indebido en el Extranjero,Bajo,Confirmado,Alajuela
FRD004196,TRX0022091,2024-12-22 22:22:26,Clonación de Tarjeta,Alto,Falso Positivo,Alajuela
FRD002233,TRX0002321,2026-06-08 11:56:31,Clonación de Tarjeta,Bajo,Descartado,Alajuela
FRD003856,TRX0015927,2026-01-28 10:43:39,Phishing,Bajo,Descartado,Puntarenas
FRD000284,TRX0024021,2025-06-05 08:12:16,Transacción No Reconocida,Bajo,En Investigación,Limón
FRD005008,TRX0006204,2025-07-27 13:25:46,Clonación de Tarjeta,,Confirmado,San José
FRD000438,TRX0026889,2025-06-25 20:50:39,Clonación de Tarjeta,Alto,Falso Positivo,San José
FRD005000,TRX0027804,2024-12-22 17:20:26,Phishing,Medio,Falso Positivo,Guanacaste
FRD003218,TRX0041093,2026-03-31 22:54:43,Phishing,Alto,Descartado,Guanacaste
FRD007602,TRX0026008,2025-06-12 01:52:07,Suplantación de Comercio,Alto,Descartado,Limón
FRD001571,TRX0012164,2026-02-08 15:48:23,Uso Indebido en el Extranjero,Bajo,Descartado,Alajuela
FRD005883,TRX0048369,2025-06-12 06:17:36,Robo de Identidad,Medio,Confirmado,limón
FRD004302,TRX0020414,2025-06-14 01:39:55,Transacción No Reconocida,Medio,Confirmado,Guanacaste
FRD001718,TRX0049693,2025-05-24 15:57:06,Robo de Identidad,Bajo,En Investigación,Puntarenas
FRD007999,TRX0034201,2025-03-01 01:39:21,Clonación de Tarjeta,Bajo,En Investigación,Alajuela
FRD005438,TRX0047174,2025-02-11 06:23:37,Robo de Identidad,Alto,Confirmado,Guanacaste
FRD003807,TRX0044540,2025-07-03 21:24:49,Clonación de Tarjeta,Medio,En Investigación,Puntarenas
FRD002310,TRX0049014,2026-03-23 18:29:21,Robo de Identidad,Alto,En Investigación,Limón
FRD002569,TRX0046007,2024-12-15 23:27:37,Suplantación de Comercio,,Confirmado,Guanacaste
FRD001109,TRX0027083,2025-04-10 15:29:55,Uso Indebido en el Extranjero,Bajo,Falso Positivo,Limón
FRD004770,TRX0022051,2024-11-28 05:37:47,Transacción No Reconocida,Alto,Confirmado,Guanacaste
FRD007381,TRX0014733,2024-09-13 15:18:27,Clonación de Tarjeta,Alto,Confirmado,Limón
FRD001690,TRX0047508,2026-06-22 04:42:02,Clonación de Tarjeta,Medio,Confirmado,Puntarenas
FRD005565,TRX0028757,2025-02-03 13:36:06,Suplantación de Comercio,Alto,Falso Positivo,Alajuela
FRD007957,TRX0014756,2026-03-10 08:08:11,Uso Indebido en el Extranjero,Medio,Falso Positivo,Alajuela
FRD004068,TRX0004972,2024-10-11 18:13:08,Suplantación de Comercio,Bajo,En Investigación,Alajuela
FRD000959,TRX0007736,2026-05-10 00:05:03,Clonación de Tarjeta,Bajo,Falso Positivo,Alajuela
FRD001558,TRX0012375,2026-01-11 00:33:49,Uso Indebido en el Extranjero,Medio,En Investigación,Cartago
FRD003375,TRX0045709,2025-04-02 06:42:23,Phishing,Alto,Confirmado,Alajuela
FRD005236,TRX0040021,2024-10-19 12:55:04,Clonación de Tarjeta,Medio,En Investigación,San José
FRD002687,TRX0041089,2024-12-08 23:04:54,Phishing,Alto,Descartado,puntarenas
FRD002930,TRX0015095,2026-04-16 03:55:58,Suplantación de Comercio,Bajo,En Investigación,Heredia
FRD001314,TRX0025688,2024-11-05 12:35:57,Suplantación de Comercio,Medio,En Investigación,Guanacaste
FRD004495,TRX0042950,2025-02-22 05:25:25,Robo de Identidad,Bajo,Falso Positivo,Cartago
FRD004659,TRX0046488,2025-10-27 03:38:36,Uso Indebido en el Extranjero,Bajo,Descartado,San José
FRD001423,TRX0044460,2026-05-05 16:34:13,Transacción No Reconocida,Medio,En Investigación,Puntarenas
FRD004879,TRX0037616,2024-08-11 06:19:07,Phishing,Alto,Falso Positivo,Puntarenas
FRD001482,TRX0001716,2026-05-04 12:06:54,Clonación de Tarjeta,Medio,Confirmado,San José
FRD001028,TRX0026615,2026-01-25 07:25:48,Suplantación de Comercio,Medio,Falso Positivo,Alajuela
FRD002356,TRX0022999,2025-05-12 22:17:46,Transacción No Reconocida,Alto,Falso Positivo,Guanacaste
FRD000691,TRX0033847,2026-03-04 22:40:04,Suplantación de Comercio,Bajo,En Investigación,Cartago
FRD000300,TRX0009552,2025-05-27 00:15:51,Clonación de Tarjeta,Alto,Confirmado,Limón
FRD006607,TRX0035479,2025-12-07 23:33:57,Clonación de Tarjeta,Alto,Confirmado,Alajuela
FRD002603,TRX0009032,2026-04-03 00:35:48,Suplantación de Comercio,Bajo,En Investigación,Alajuela
FRD007758,TRX0001352,2025-12-20 11:53:02,Transacción No Reconocida,Alto,Confirmado,Hereda
FRD002512,TRX0001622,2026-01-26 05:30:08,Robo de Identidad,Bajo,Confirmado,San José
FRD005775,TRX0035735,2025-04-11 12:58:27,Robo de Identidad,Medio,Falso Positivo,San José
FRD004845,TRX0006690,2025-12-29 10:33:26,Suplantación de Comercio,Alto,Descartado,Cartago
FRD003758,TRX0048324,2025-05-13 21:04:58,Robo de Identidad,Alto,Falso Positivo,Guanacaste
FRD006437,TRX0047105,2026-04-24 21:10:29,Uso Indebido en el Extranjero,Alto,Confirmado,Alajuela
FRD002349,TRX0034250,2025-11-06 08:22:35,Transacción No Reconocida,Alto,Descartado,Alajuela
FRD006138,TRX0024083,2025-10-22 10:07:11,Transacción No Reconocida,Alto,En Investigación,guanacaste
FRD006499,TRX0008453,2026-05-04 11:55:59,Robo de Identidad,Bajo,Falso Positivo,San José
FRD002843,TRX0004917,2024-09-18 22:06:49,Phishing,Medio,Falso Positivo,Alajuela
FRD000646,TRX0024140,2026-06-15 01:30:22,Suplantación de Comercio,Alto,Descartado,san josé
FRD004816,TRX0010545,2026-06-16 06:01:10,Robo de Identidad,Alto,Descartado,San José
FRD007679,TRX0024965,2026-01-06 12:16:39,Robo de Identidad,Medio,Descartado,Cartago
FRD000329,TRX0032301,2024-08-05 19:00:50,Clonación de Tarjeta,Alto,En Investigación,Guanacaste
FRD002946,TRX0033168,2026-06-05 22:02:33,Robo de Identidad,Alto,Confirmado, Cartago
FRD001034,TRX0040283,2025-12-11 05:21:47,Suplantación de Comercio,Bajo,En Investigación,Alajuela
FRD000203,TRX0042129,2025-06-14 20:33:13,Suplantación de Comercio,Alto,Confirmado,Hereda
FRD005767,TRX0040030,2026-06-22 08:04:00,Transacción No Reconocida,Bajo,Confirmado,Guanacaste
FRD006553,TRX0049739,2024-12-17 05:52:50,Suplantación de Comercio,Alto,Confirmado,San José
FRD006818,TRX0011123,2026-04-24 10:56:45,Suplantación de Comercio,Bajo,Falso Positivo,Hereda
FRD000946,TRX0022839,2024-07-16 02:47:19,Suplantación de Comercio,Medio,Falso Positivo,Cartago
FRD004507,TRX0014181,2024-08-20 06:24:59,Suplantación de Comercio,Bajo,Confirmado,Guanacaste
FRD006621,TRX0021897,2026-03-08 18:28:12,Clonación de Tarjeta,Alto,Falso Positivo,Puntarenas
FRD003574,TRX0037582,2024-09-24 00:47:42,Clonación de Tarjeta,Medio,Confirmado,Puntarenas
FRD006919,TRX0031684,2026-03-25 18:21:44,Robo de Identidad,Medio,En Investigación,Guanacaste
FRD006147,TRX0020768,2026-04-03 09:01:13,Clonación de Tarjeta,Alto,Falso Positivo,San José
FRD002203,TRX0018332,2025-06-05 22:53:19,Transacción No Reconocida,Alto,Confirmado,Cartago
FRD007691,TRX0037236,2024-07-01 12:38:47,Robo de Identidad,Medio,En Investigación,Alajuela
FRD007870,TRX0042681,2026-03-15 18:24:29,Uso Indebido en el Extranjero,Bajo,Descartado,Alajuela
FRD003971,TRX0015024,2026-05-17 15:37:51,Transacción No Reconocida,Alto,Confirmado,Cartago
FRD003365,TRX0005710,2026-03-01 06:57:09,Transacción No Reconocida,Alto,Confirmado,Guanacaste
FRD002633,TRX0045431,2025-05-20 00:33:48,Transacción No Reconocida,Alto,Descartado,Alajuela
FRD001268,TRX0027687,2026-03-03 19:44:48,Phishing,Medio,Confirmado,Alajuela
FRD001221,TRX0015813,2026-05-14 09:47:39,Uso Indebido en el Extranjero,Bajo,Descartado,Puntarenas
FRD002360,TRX0047198,2026-04-03 05:37:24,Transacción No Reconocida,Medio,Falso Positivo,Cartgago
FRD006346,TRX0028599,2024-08-21 10:58:37,Transacción No Reconocida,Bajo,Confirmado, Limón
FRD004671,TRX0041910,2026-06-07 21:43:17,Phishing,Bajo,Falso Positivo,Alajuela
FRD007476,TRX0011844,2025-01-29 05:17:27,Robo de Identidad,Medio,En Investigación,Guanacaste
FRD003263,TRX0049357,2026-02-16 00:09:14,Transacción No Reconocida,Bajo,Confirmado,alajuela
FRD000397,TRX0044413,2024-08-29 18:54:44,Clonación de Tarjeta,Alto,Falso Positivo,Limón
FRD004199,TRX0012933,2025-08-13 19:04:22,Uso Indebido en el Extranjero,Medio,Falso Positivo,San José
FRD002629,TRX0007577,2026-02-27 02:49:24,Phishing,Alto,Falso Positivo, Cartgago
FRD006454,TRX0014111,2026-06-14 07:38:37,Transacción No Reconocida,Alto,Confirmado,Alajuela
FRD002586,TRX0014278,2024-07-12 16:20:44,Phishing,Medio,Confirmado,Heredia
FRD001486,TRX0014137,2026-01-07 11:40:54,Uso Indebido en el Extranjero,Alto,Confirmado,Puntarenas
FRD000047,TRX0016351,2026-06-08 23:19:08,Robo de Identidad,Bajo,Confirmado,Limón
FRD005222,TRX0032982,2024-11-21 14:56:05,Transacción No Reconocida,Alto,Falso Positivo,Puntarenas
FRD004414,TRX0000362,2026-03-17 11:22:47,Suplantación de Comercio,Bajo,Descartado,Cartgago
FRD005097,TRX0006384,2024-10-16 11:03:42,Uso Indebido en el Extranjero,Alto,Confirmado,Alajuela
FRD005962,TRX0022918,2024-12-30 21:26:07,Robo de Identidad,Bajo,En Investigación,Heredia
FRD000369,TRX0025466,2026-05-13 12:31:17,Suplantación de Comercio,Medio,Confirmado,Puntarenas
FRD000787,TRX0040621,2026-06-19 13:08:40,Uso Indebido en el Extranjero,Bajo,Descartado,Puntarenas
FRD007774,TRX0046886,2025-10-14 14:29:55,Uso Indebido en el Extranjero,Bajo,En Investigación,Puntarenas
FRD002998,TRX0031101,2025-12-21 12:25:07,Suplantación de Comercio,Medio,En Investigación,San José
FRD007305,TRX0048068,2025-08-30 15:40:10,Uso Indebido en el Extranjero,Bajo,Confirmado,CARTAGO
FRD007568,TRX0018764,2025-03-13 19:51:01,Transacción No Reconocida,Medio,Descartado,Guanacaste
FRD000508,TRX0018766,2025-06-14 14:09:44,Uso Indebido en el Extranjero,Medio,Descartado,Puntarenas
FRD005508,TRX0047743,2025-05-09 15:00:06,Suplantación de Comercio,Medio,Falso Positivo,GUANACASTE
FRD007761,TRX0030948,2025-08-04 08:06:41,Clonación de Tarjeta,Alto,Descartado,San José
FRD002369,TRX0006136,2024-11-28 19:58:55,Transacción No Reconocida,Bajo,Confirmado,Alajuela
FRD002010,TRX0044702,2025-04-03 01:54:09,Uso Indebido en el Extranjero,Alto,Falso Positivo,Alajuela
